time	V(n002)	V(n002)/V(n011)	V(n011)
Step Information: Temp=0  (Run: 1/9)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
1.000000013351432e-010	-7.428041e+000	6.883263e+003	-1.079145e-003
1.125000015020361e-010	-7.872494e+000	6.510873e+003	-1.209130e-003
2.375000015020361e-010	-7.977236e+000	3.238383e+003	-2.463339e-003
2.531250015020361e-010	-7.984798e+000	3.047859e+003	-2.619806e-003
3.000000015020360e-010	-7.996278e+000	2.588998e+003	-3.088561e-003
3.000305190801610e-010	-7.996283e+000	2.588744e+003	-3.088866e-003
3.007629409551611e-010	-7.996377e+000	2.582655e+003	-3.096184e-003
3.009155288457862e-010	-7.996396e+000	2.581390e+003	-3.097709e-003
3.009460464239112e-010	-7.996399e+000	2.581137e+003	-3.098014e-003
3.009863096465440e-010	-7.996405e+000	2.580804e+003	-3.098416e-003
3.027524322797460e-010	-7.996618e+000	2.566259e+003	-3.116061e-003
3.052853588573355e-010	-7.996899e+000	2.545677e+003	-3.141364e-003
3.086625942941215e-010	-7.997230e+000	2.518736e+003	-3.175096e-003
3.154170651676934e-010	-7.997771e+000	2.466512e+003	-3.242543e-003
3.289260069148372e-010	-7.998627e+000	2.368282e+003	-3.377396e-003
3.323032423516232e-010	-7.998789e+000	2.344930e+003	-3.411099e-003
3.390577132251951e-010	-7.999023e+000	2.299575e+003	-3.478479e-003
3.525666549723389e-010	-7.999398e+000	2.213937e+003	-3.613201e-003
3.559438904091249e-010	-7.999471e+000	2.193516e+003	-3.646872e-003
3.567881992683214e-010	-7.999486e+000	2.188469e+003	-3.655288e-003
3.584768169867144e-010	-7.999515e+000	2.178447e+003	-3.672119e-003
3.618540524235003e-010	-7.999568e+000	2.158674e+003	-3.705779e-003
3.626983612826968e-010	-7.999581e+000	2.153787e+003	-3.714193e-003
3.643869790010898e-010	-7.999604e+000	2.144080e+003	-3.731020e-003
3.677642144378758e-010	-7.999646e+000	2.124927e+003	-3.764669e-003
3.745186853114477e-010	-7.999715e+000	2.087635e+003	-3.831950e-003
3.880276270585915e-010	-7.999810e+000	2.016873e+003	-3.966441e-003
4.150455105528792e-010	-7.999930e+000	1.888884e+003	-4.235267e-003
4.217999814264511e-010	-7.999947e+000	1.859402e+003	-4.302430e-003
4.353089231735949e-010	-7.999966e+000	1.803141e+003	-4.436683e-003
4.386861586103809e-010	-7.999970e+000	1.789608e+003	-4.470236e-003
4.454406294839528e-010	-7.999975e+000	1.763151e+003	-4.537316e-003
4.589495712310966e-010	-7.999983e+000	1.712543e+003	-4.671406e-003
4.859674547253844e-010	-7.999991e+000	1.619660e+003	-4.939301e-003
5.400032217139598e-010	-7.999997e+000	1.461329e+003	-5.474468e-003
5.535121634611036e-010	-7.999998e+000	1.426512e+003	-5.608082e-003
5.805300469553912e-010	-7.999998e+000	1.361725e+003	-5.874901e-003
6.345658139439666e-010	-7.999998e+000	1.248451e+003	-6.407941e-003
6.480747556911104e-010	-7.999998e+000	1.223050e+003	-6.541025e-003
6.750926391853981e-010	-7.999998e+000	1.175298e+003	-6.806785e-003
7.291284061739735e-010	-7.999998e+000	1.090334e+003	-7.337200e-003
8.371999401511243e-010	-7.999998e+000	9.528833e+002	-8.395569e-003
8.642178236454120e-010	-7.999998e+000	9.238444e+002	-8.659464e-003
9.317625323811312e-010	-7.999998e+000	8.585847e+002	-9.317657e-003
1.012816182863994e-009	-7.999998e+000	7.917325e+002	-1.010442e-002
1.147905600335433e-009	-7.999998e+000	7.010676e+002	-1.141116e-002
1.268641767200531e-009	-7.999998e+000	6.363142e+002	-1.257240e-002
1.457766951660545e-009	-7.999998e+000	5.564240e+002	-1.437752e-002
1.673910019614846e-009	-7.999998e+000	4.871890e+002	-1.642073e-002
2.024504024616023e-009	-7.999998e+000	4.058816e+002	-1.971017e-002
2.157147033511384e-009	-7.999998e+000	3.820439e+002	-2.093999e-002
2.334004378705199e-009	-7.999998e+000	3.545276e+002	-2.256523e-002
2.698772653167441e-009	-7.999998e+000	3.089383e+002	-2.589513e-002
2.765094157615122e-009	-7.999998e+000	3.019567e+002	-2.649385e-002
2.853522830212029e-009	-7.999998e+000	2.931581e+002	-2.728903e-002
3.030380175405844e-009	-7.999998e+000	2.771162e+002	-2.886875e-002
3.384094865793474e-009	-7.999997e+000	2.500227e+002	-3.199708e-002
3.746327113103812e-009	-7.999997e+000	2.274552e+002	-3.517175e-002
3.787031482088166e-009	-7.999997e+000	2.251961e+002	-3.552458e-002
3.825867159899428e-009	-7.999997e+000	2.230869e+002	-3.586045e-002
3.854111289216708e-009	-7.999997e+000	2.215802e+002	-3.610430e-002
3.917550251550445e-009	-7.999997e+000	2.182727e+002	-3.665138e-002
3.955282643060249e-009	-7.999997e+000	2.163562e+002	-3.697604e-002
3.973817852924713e-009	-7.999997e+000	2.154281e+002	-3.713534e-002
3.981420966231007e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981420986432783e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981420989799745e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981420992799746e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981420997799746e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981421005250326e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981421031327359e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981421076030842e-009	-7.999997e+000	2.150499e+002	-3.720066e-002
3.981422439487091e-009	-7.999997e+000	2.150498e+002	-3.720067e-002
3.981422465564124e-009	-7.999997e+000	2.150498e+002	-3.720067e-002
3.981422517718188e-009	-7.999997e+000	2.150498e+002	-3.720067e-002
3.993873674692027e-009	-7.999997e+000	2.144335e+002	-3.730758e-002
4.005592424692027e-009	-7.999997e+000	2.138571e+002	-3.740815e-002
4.021217424692028e-009	-7.999997e+000	2.130938e+002	-3.754215e-002
4.052467424692028e-009	-7.999997e+000	2.115851e+002	-3.780983e-002
4.114967424692027e-009	-7.999997e+000	2.086378e+002	-3.834395e-002
4.239967424692028e-009	-7.999997e+000	2.030084e+002	-3.940723e-002
4.489967424692027e-009	-7.999997e+000	1.927049e+002	-4.151425e-002
4.989967424692028e-009	-7.999997e+000	1.751673e+002	-4.567060e-002
5.520028241736147e-009	-7.999997e+000	1.600241e+002	-4.999245e-002
6.227729585945307e-009	-7.999997e+000	1.438162e+002	-5.562652e-002
6.962370090207820e-009	-7.999997e+000	1.303695e+002	-6.136400e-002
6.988981737814170e-009	-7.999997e+000	1.299370e+002	-6.156826e-002
7.110634984014627e-009	-7.999997e+000	1.280086e+002	-6.249578e-002
7.197330742232190e-009	-7.999997e+000	1.266741e+002	-6.315415e-002
7.277165685051238e-009	-7.999997e+000	1.254733e+002	-6.375854e-002
7.368405619701579e-009	-7.999997e+000	1.241338e+002	-6.444658e-002
7.490058865902034e-009	-7.999997e+000	1.224000e+002	-6.535943e-002
7.740968686190474e-009	-7.999997e+000	1.189867e+002	-6.723435e-002
7.847415276615871e-009	-7.999997e+000	1.176070e+002	-6.802313e-002
7.969068522816327e-009	-7.999997e+000	1.160739e+002	-6.892156e-002
7.999481834366440e-009	-7.999997e+000	1.156979e+002	-6.914558e-002
8.060308457466667e-009	-7.999997e+000	1.149553e+002	-6.959226e-002
8.181961703667123e-009	-7.999997e+000	1.135042e+002	-7.048196e-002
8.425268196068034e-009	-7.999997e+000	1.107318e+002	-7.224658e-002
8.911881180869856e-009	-7.999997e+000	1.056548e+002	-7.571824e-002
9.885107150473499e-009	-7.999996e+000	9.703719e+001	-8.244258e-002
1.183155908968078e-008	-7.999996e+000	8.399891e+001	-9.523929e-002
1.423408548023180e-008	-7.999996e+000	7.254856e+001	-1.102709e-001
1.466103971706704e-008	-7.999996e+000	7.090476e+001	-1.128273e-001
1.498125539469346e-008	-7.999996e+000	6.975490e+001	-1.146872e-001
1.626211810519917e-008	-7.999995e+000	6.562563e+001	-1.219035e-001
1.839688928937536e-008	-7.999995e+000	5.994538e+001	-1.334547e-001
1.925079776304584e-008	-7.999995e+000	5.804686e+001	-1.378196e-001
2.095861471038679e-008	-7.999995e+000	5.472233e+001	-1.461925e-001
2.437424860506868e-008	-7.999994e+000	4.947816e+001	-1.616874e-001
3.120551639443248e-008	-7.999993e+000	4.235030e+001	-1.889005e-001
4.486805197316007e-008	-7.999991e+000	3.400203e+001	-2.352798e-001
5.796928348857338e-008	-7.999989e+000	2.930641e+001	-2.729774e-001
7.528047315159075e-008	-7.999986e+000	2.530962e+001	-3.160848e-001
9.249094895418542e-008	-7.999984e+000	2.254445e+001	-3.548539e-001
1.166768393468186e-007	-7.999980e+000	1.970621e+001	-4.059625e-001
1.199860692667193e-007	-7.999979e+000	1.938450e+001	-4.126997e-001
1.266045291065205e-007	-7.999979e+000	1.878782e+001	-4.258067e-001
1.398414487861230e-007	-7.999976e+000	1.772102e+001	-4.514399e-001
1.663152881453280e-007	-7.999972e+000	1.594825e+001	-5.016208e-001
1.680927673792539e-007	-7.999972e+000	1.584474e+001	-5.048978e-001
1.736166943188937e-007	-7.999971e+000	1.553476e+001	-5.149723e-001
1.810168119458505e-007	-7.999970e+000	1.514246e+001	-5.283138e-001
1.847894209321422e-007	-7.999969e+000	1.495208e+001	-5.350407e-001
1.878365281903009e-007	-7.999969e+000	1.480263e+001	-5.404423e-001
1.896538493541511e-007	-7.999969e+000	1.471536e+001	-5.436475e-001
1.910881322627765e-007	-7.999968e+000	1.464744e+001	-5.461684e-001
1.979002365841878e-007	-7.999967e+000	1.433566e+001	-5.580466e-001
1.999316414229603e-007	-7.999967e+000	1.424611e+001	-5.615543e-001
2.022532469529859e-007	-7.999967e+000	1.414571e+001	-5.655403e-001
2.068964580130373e-007	-7.999966e+000	1.395004e+001	-5.734724e-001
2.080572607780501e-007	-7.999966e+000	1.390225e+001	-5.754441e-001
2.103788663080758e-007	-7.999965e+000	1.380828e+001	-5.793600e-001
2.150220773681271e-007	-7.999965e+000	1.362590e+001	-5.871146e-001
2.243084994882297e-007	-7.999963e+000	1.328267e+001	-6.022859e-001
2.428813437284350e-007	-7.999960e+000	1.267388e+001	-6.312165e-001
2.692123173924954e-007	-7.999956e+000	1.194035e+001	-6.699936e-001
2.716794724529750e-007	-7.999956e+000	1.188038e+001	-6.733754e-001
2.766137825739340e-007	-7.999955e+000	1.177194e+001	-6.795785e-001
2.864824028158521e-007	-7.999953e+000	1.158718e+001	-6.904140e-001
3.021735899998182e-007	-7.999951e+000	1.138949e+001	-7.023973e-001
3.194020030888357e-007	-7.999948e+000	1.134689e+001	-7.050343e-001
3.392846559346962e-007	-7.999945e+000	1.154279e+001	-6.930683e-001
3.573651659960781e-007	-7.999942e+000	1.189737e+001	-6.724124e-001
3.605589334428732e-007	-7.999941e+000	1.197405e+001	-6.681066e-001
3.613573753045720e-007	-7.999941e+000	1.199365e+001	-6.670150e-001
3.633534799588190e-007	-7.999941e+000	1.204218e+001	-6.643266e-001
3.650578443661743e-007	-7.999941e+000	1.208262e+001	-6.621034e-001
3.662555071587225e-007	-7.999940e+000	1.211026e+001	-6.605919e-001
3.678523908821201e-007	-7.999940e+000	1.214595e+001	-6.586508e-001
3.710461583289152e-007	-7.999940e+000	1.221529e+001	-6.549118e-001
3.727767167365556e-007	-7.999939e+000	1.225103e+001	-6.530015e-001
3.746187641193606e-007	-7.999939e+000	1.228706e+001	-6.510864e-001
3.762156478427581e-007	-7.999939e+000	1.231657e+001	-6.495266e-001
3.794094152895533e-007	-7.999938e+000	1.237080e+001	-6.466792e-001
3.857969501831436e-007	-7.999938e+000	1.246151e+001	-6.419716e-001
3.985720199703242e-007	-7.999935e+000	1.260731e+001	-6.345471e-001
4.017657874171194e-007	-7.999935e+000	1.263474e+001	-6.331698e-001
4.081618993228958e-007	-7.999934e+000	1.267714e+001	-6.310518e-001
4.082530788103982e-007	-7.999934e+000	1.267765e+001	-6.310265e-001
4.096720618690130e-007	-7.999934e+000	1.268528e+001	-6.306470e-001
4.104705037307118e-007	-7.999933e+000	1.268932e+001	-6.304460e-001
4.120673874541094e-007	-7.999933e+000	1.269691e+001	-6.300691e-001
4.152611549009045e-007	-7.999933e+000	1.271105e+001	-6.293682e-001
4.162592072280280e-007	-7.999933e+000	1.271512e+001	-6.291667e-001
4.180057988004941e-007	-7.999932e+000	1.272169e+001	-6.288418e-001
4.192034615930423e-007	-7.999932e+000	1.272588e+001	-6.286349e-001
4.208003453164399e-007	-7.999932e+000	1.273106e+001	-6.283790e-001
4.239941127632350e-007	-7.999931e+000	1.274073e+001	-6.279020e-001
4.263894383483314e-007	-7.999931e+000	1.274705e+001	-6.275910e-001
4.295832057951265e-007	-7.999930e+000	1.275435e+001	-6.272317e-001
4.359707406887168e-007	-7.999929e+000	1.276625e+001	-6.266470e-001
4.487458104758975e-007	-7.999928e+000	1.278339e+001	-6.258063e-001
4.742959500502587e-007	-7.999923e+000	1.280589e+001	-6.247064e-001
5.253962291989812e-007	-7.999915e+000	1.283772e+001	-6.231569e-001
6.117507618630078e-007	-7.999901e+000	1.288493e+001	-6.208727e-001
7.605715357593936e-007	-7.999877e+000	1.296535e+001	-6.170200e-001
9.005793666114271e-007	-7.999855e+000	1.304155e+001	-6.134129e-001
9.188356751105411e-007	-7.999852e+000	1.305152e+001	-6.129440e-001
9.644764463583260e-007	-7.999845e+000	1.307650e+001	-6.117725e-001
9.906332548169027e-007	-7.999841e+000	1.309084e+001	-6.111022e-001
1.040452200025701e-006	-7.999833e+000	1.311822e+001	-6.098262e-001
1.046387625248287e-006	-7.999832e+000	1.312148e+001	-6.096743e-001
1.055693134471221e-006	-7.999830e+000	1.312661e+001	-6.094363e-001
1.068420350042046e-006	-7.999828e+000	1.313362e+001	-6.091108e-001
1.089584541896280e-006	-7.999825e+000	1.314529e+001	-6.085698e-001
1.159294760445134e-006	-7.999814e+000	1.318383e+001	-6.067897e-001
1.195807377443362e-006	-7.999808e+000	1.320409e+001	-6.058584e-001
1.268832611439818e-006	-7.999796e+000	1.324474e+001	-6.039979e-001
1.414883079432729e-006	-7.999773e+000	1.332667e+001	-6.002830e-001
1.570706386481544e-006	-7.999748e+000	1.341504e+001	-5.963266e-001
1.760793705483772e-006	-7.999718e+000	1.352425e+001	-5.915093e-001
1.971630248296819e-006	-7.999684e+000	1.364728e+001	-5.861743e-001
2.007614782930934e-006	-7.999678e+000	1.366848e+001	-5.852647e-001
2.079583852199164e-006	-7.999667e+000	1.371107e+001	-5.834459e-001
2.223521990735625e-006	-7.999643e+000	1.379700e+001	-5.798104e-001
2.511398267808546e-006	-7.999598e+000	1.397191e+001	-5.725486e-001
3.073647025552258e-006	-7.999507e+000	1.432618e+001	-5.583837e-001
3.594313271760442e-006	-7.999424e+000	1.467024e+001	-5.452823e-001
4.344036027613981e-006	-7.999304e+000	1.519522e+001	-5.264355e-001
5.087122927790192e-006	-7.999186e+000	1.575359e+001	-5.077691e-001
6.234744463891158e-006	-7.999002e+000	1.670091e+001	-4.789560e-001
6.396896937270723e-006	-7.998976e+000	1.684398e+001	-4.748862e-001
6.964430594099197e-006	-7.998885e+000	1.736460e+001	-4.606433e-001
7.100912233466187e-006	-7.998863e+000	1.749462e+001	-4.572184e-001
7.170266508886059e-006	-7.998852e+000	1.756144e+001	-4.554783e-001
7.261798093914469e-006	-7.998837e+000	1.765041e+001	-4.531815e-001
7.306605367493947e-006	-7.998830e+000	1.769429e+001	-4.520572e-001
7.346852221450147e-006	-7.998824e+000	1.773388e+001	-4.510475e-001
7.377825082142399e-006	-7.998819e+000	1.776448e+001	-4.502703e-001
7.402733778943546e-006	-7.998815e+000	1.778916e+001	-4.496453e-001
7.405540192483355e-006	-7.998815e+000	1.779195e+001	-4.495749e-001
7.411153019562971e-006	-7.998814e+000	1.779752e+001	-4.494341e-001
7.422378673722204e-006	-7.998812e+000	1.780868e+001	-4.491524e-001
7.440642105994579e-006	-7.998809e+000	1.782686e+001	-4.486942e-001
7.441345376122631e-006	-7.998809e+000	1.782756e+001	-4.486765e-001
7.442751916378736e-006	-7.998808e+000	1.782896e+001	-4.486412e-001
7.445564996890945e-006	-7.998808e+000	1.783177e+001	-4.485706e-001
7.446268267018997e-006	-7.998808e+000	1.783247e+001	-4.485530e-001
7.448078334346074e-006	-7.998807e+000	1.783427e+001	-4.485076e-001
7.449396965836172e-006	-7.998807e+000	1.783559e+001	-4.484745e-001
7.450803506092277e-006	-7.998807e+000	1.783699e+001	-4.484392e-001
7.453616586604486e-006	-7.998806e+000	1.783980e+001	-4.483686e-001
7.459242747628903e-006	-7.998806e+000	1.784542e+001	-4.482275e-001
7.470495069677738e-006	-7.998804e+000	1.785666e+001	-4.479451e-001
7.492999713775408e-006	-7.998800e+000	1.787919e+001	-4.473805e-001
7.517165184594663e-006	-7.998796e+000	1.790344e+001	-4.467742e-001
7.548072315211236e-006	-7.998792e+000	1.793456e+001	-4.459987e-001
7.578625963843732e-006	-7.998786e+000	1.796543e+001	-4.452321e-001
7.613832697776707e-006	-7.998781e+000	1.800113e+001	-4.443488e-001
7.649917701173461e-006	-7.998775e+000	1.803787e+001	-4.434434e-001
7.675754478069579e-006	-7.998771e+000	1.806427e+001	-4.427952e-001
7.694201024903915e-006	-7.998768e+000	1.808316e+001	-4.423324e-001
7.714455142451364e-006	-7.998765e+000	1.810395e+001	-4.418242e-001
7.737468515803315e-006	-7.998761e+000	1.812763e+001	-4.412468e-001
7.757310423122527e-006	-7.998758e+000	1.814810e+001	-4.407490e-001
7.771958335079135e-006	-7.998755e+000	1.816324e+001	-4.403815e-001
7.786118796246523e-006	-7.998753e+000	1.817790e+001	-4.400263e-001
7.797660677039907e-006	-7.998752e+000	1.818987e+001	-4.397367e-001
7.805186635086896e-006	-7.998750e+000	1.819768e+001	-4.395479e-001
7.811203258510556e-006	-7.998749e+000	1.820393e+001	-4.393969e-001
7.816474885507933e-006	-7.998748e+000	1.820940e+001	-4.392647e-001
7.820963369918432e-006	-7.998748e+000	1.821407e+001	-4.391521e-001
7.824819769812549e-006	-7.998747e+000	1.821809e+001	-4.390553e-001
7.828362895458672e-006	-7.998746e+000	1.822177e+001	-4.389664e-001
7.832115050014192e-006	-7.998746e+000	1.822568e+001	-4.388723e-001
7.836059311170092e-006	-7.998745e+000	1.822979e+001	-4.387733e-001
7.840654573109148e-006	-7.998744e+000	1.823458e+001	-4.386580e-001
7.845900134875024e-006	-7.998744e+000	1.824005e+001	-4.385264e-001
7.852113135425174e-006	-7.998743e+000	1.824653e+001	-4.383706e-001
7.859180898079243e-006	-7.998742e+000	1.825391e+001	-4.381932e-001
7.867284220328272e-006	-7.998740e+000	1.826238e+001	-4.379900e-001
7.876172494126539e-006	-7.998739e+000	1.827168e+001	-4.377669e-001
7.885756064584412e-006	-7.998737e+000	1.828172e+001	-4.375265e-001
7.896478795558517e-006	-7.998736e+000	1.829296e+001	-4.372575e-001
7.907485452477625e-006	-7.998734e+000	1.830452e+001	-4.369814e-001
7.926304337663137e-006	-7.998731e+000	1.832431e+001	-4.365092e-001
7.946597633499495e-006	-7.998728e+000	1.834570e+001	-4.360001e-001
7.977227424499311e-006	-7.998723e+000	1.837808e+001	-4.352317e-001
8.013242469365338e-006	-7.998717e+000	1.841630e+001	-4.343281e-001
8.056829648748616e-006	-7.998710e+000	1.846277e+001	-4.332346e-001
8.105006708853172e-006	-7.998703e+000	1.851440e+001	-4.320260e-001
8.150190117773239e-006	-7.998695e+000	1.856309e+001	-4.308925e-001
8.208592126167944e-006	-7.998686e+000	1.862640e+001	-4.294273e-001
8.294471504942302e-006	-7.998672e+000	1.872029e+001	-4.272729e-001
8.422434752523150e-006	-7.998652e+000	1.886195e+001	-4.240628e-001
8.562951409632259e-006	-7.998629e+000	1.902000e+001	-4.205378e-001
8.839119474956449e-006	-7.998585e+000	1.933846e+001	-4.136101e-001
9.237744467786337e-006	-7.998521e+000	1.981740e+001	-4.036111e-001
1.003499445344611e-005	-7.998394e+000	2.085010e+001	-3.836142e-001
1.126901200364344e-005	-7.998196e+000	2.267934e+001	-3.526644e-001
1.134336411680244e-005	-7.998184e+000	2.279986e+001	-3.507997e-001
1.149206834312042e-005	-7.998160e+000	2.304478e+001	-3.470703e-001
1.178947679575639e-005	-7.998113e+000	2.355078e+001	-3.396114e-001
1.238429370102833e-005	-7.998017e+000	2.463246e+001	-3.246942e-001
1.357392751157220e-005	-7.997827e+000	2.712410e+001	-2.948606e-001
1.377972935494772e-005	-7.997794e+000	2.760719e+001	-2.896997e-001
1.405413181278174e-005	-7.997750e+000	2.827877e+001	-2.828182e-001
1.460293672844979e-005	-7.997663e+000	2.972495e+001	-2.690556e-001
1.560717106336165e-005	-7.997502e+000	3.279385e+001	-2.438720e-001
1.617777638227379e-005	-7.997410e+000	3.483757e+001	-2.295628e-001
1.649028333511603e-005	-7.997360e+000	3.606867e+001	-2.217260e-001
1.664233305760089e-005	-7.997337e+000	3.669967e+001	-2.179130e-001
1.669137871384459e-005	-7.997330e+000	3.690797e+001	-2.166830e-001
1.673020629408906e-005	-7.997324e+000	3.707455e+001	-2.157093e-001
1.674902185999316e-005	-7.997321e+000	3.715580e+001	-2.152375e-001
1.677390573997350e-005	-7.997317e+000	3.726382e+001	-2.146135e-001
1.679663875922858e-005	-7.997314e+000	3.736305e+001	-2.140434e-001
1.682342892810507e-005	-7.997310e+000	3.748068e+001	-2.133715e-001
1.685370892242580e-005	-7.997305e+000	3.761452e+001	-2.126122e-001
1.689281366207286e-005	-7.997299e+000	3.778878e+001	-2.116316e-001
1.693551036294099e-005	-7.997292e+000	3.798091e+001	-2.105608e-001
1.699200558430825e-005	-7.997283e+000	3.823815e+001	-2.091441e-001
1.704167757053635e-005	-7.997275e+000	3.846722e+001	-2.078984e-001
1.709842339179978e-005	-7.997266e+000	3.873230e+001	-2.064754e-001
1.716485107294083e-005	-7.997256e+000	3.904728e+001	-2.048095e-001
1.723295992394799e-005	-7.997245e+000	3.937560e+001	-2.031015e-001
1.731985473086479e-005	-7.997231e+000	3.980258e+001	-2.009224e-001
1.735470740909266e-005	-7.997226e+000	3.997645e+001	-2.000484e-001
1.737327870851116e-005	-7.997222e+000	4.006972e+001	-1.995827e-001
1.737981481356153e-005	-7.997220e+000	4.010264e+001	-1.994188e-001
1.737992419701242e-005	-7.997219e+000	4.010319e+001	-1.994160e-001
1.738014296391418e-005	-7.997219e+000	4.010430e+001	-1.994105e-001
1.738058049771772e-005	-7.997219e+000	4.010650e+001	-1.993996e-001
1.738145556532479e-005	-7.997219e+000	4.011092e+001	-1.993776e-001
1.738260475839132e-005	-7.997218e+000	4.011671e+001	-1.993488e-001
1.738364260398986e-005	-7.997218e+000	4.012195e+001	-1.993228e-001
1.738476161645061e-005	-7.997218e+000	4.012760e+001	-1.992947e-001
1.738594816692542e-005	-7.997218e+000	4.013359e+001	-1.992649e-001
1.738745626217889e-005	-7.997217e+000	4.014121e+001	-1.992271e-001
1.738925521741044e-005	-7.997217e+000	4.015030e+001	-1.991820e-001
1.739171720616796e-005	-7.997217e+000	4.016275e+001	-1.991203e-001
1.739500494436565e-005	-7.997216e+000	4.017938e+001	-1.990378e-001
1.739977540132174e-005	-7.997215e+000	4.020354e+001	-1.989182e-001
1.740555278396872e-005	-7.997214e+000	4.023284e+001	-1.987733e-001
1.741241809780089e-005	-7.997213e+000	4.026771e+001	-1.986011e-001
1.742043640369857e-005	-7.997212e+000	4.030851e+001	-1.984001e-001
1.742932931760807e-005	-7.997211e+000	4.035386e+001	-1.981771e-001
1.743900854423336e-005	-7.997209e+000	4.040335e+001	-1.979343e-001
1.745336747194253e-005	-7.997207e+000	4.047697e+001	-1.975742e-001
1.746865199092512e-005	-7.997204e+000	4.055563e+001	-1.971910e-001
1.748728194597417e-005	-7.997201e+000	4.065193e+001	-1.967238e-001
1.750867727913163e-005	-7.997198e+000	4.076310e+001	-1.961872e-001
1.752656921846634e-005	-7.997195e+000	4.085652e+001	-1.957385e-001
1.754199322286018e-005	-7.997192e+000	4.093740e+001	-1.953517e-001
1.755633299439553e-005	-7.997190e+000	4.101289e+001	-1.949921e-001
1.756906820387532e-005	-7.997188e+000	4.108016e+001	-1.946727e-001
1.758339168633655e-005	-7.997186e+000	4.115609e+001	-1.943136e-001
1.759752844440196e-005	-7.997184e+000	4.123130e+001	-1.939590e-001
1.761929433421044e-005	-7.997180e+000	4.134764e+001	-1.934132e-001
1.764914901387148e-005	-7.997175e+000	4.150829e+001	-1.926645e-001
1.767085450622295e-005	-7.997172e+000	4.162588e+001	-1.921202e-001
1.769013515480424e-005	-7.997169e+000	4.173089e+001	-1.916367e-001
1.771009476644299e-005	-7.997166e+000	4.184016e+001	-1.911361e-001
1.773267472334435e-005	-7.997162e+000	4.196446e+001	-1.905699e-001
1.775403017996608e-005	-7.997159e+000	4.208270e+001	-1.900343e-001
1.777864761527174e-005	-7.997155e+000	4.221984e+001	-1.894170e-001
1.781245708777122e-005	-7.997149e+000	4.240964e+001	-1.885691e-001
1.784109405405869e-005	-7.997145e+000	4.257175e+001	-1.878510e-001
1.787369676597131e-005	-7.997139e+000	4.275782e+001	-1.870334e-001
1.790408085474221e-005	-7.997135e+000	4.293270e+001	-1.862714e-001
1.794534389007424e-005	-7.997128e+000	4.317250e+001	-1.852366e-001
1.799603079022914e-005	-7.997120e+000	4.347075e+001	-1.839655e-001
1.804123944930402e-005	-7.997113e+000	4.374028e+001	-1.828318e-001
1.809349943377654e-005	-7.997104e+000	4.405603e+001	-1.815212e-001
1.815045604771268e-005	-7.997095e+000	4.440540e+001	-1.800929e-001
1.821280776363749e-005	-7.997085e+000	4.479426e+001	-1.785292e-001
1.829153994274657e-005	-7.997073e+000	4.529513e+001	-1.765548e-001
1.838742061498652e-005	-7.997057e+000	4.592043e+001	-1.741503e-001
1.850333329964431e-005	-7.997039e+000	4.669982e+001	-1.712435e-001
1.862334042487121e-005	-7.997020e+000	4.753512e+001	-1.682339e-001
1.886335467532500e-005	-7.996981e+000	4.929870e+001	-1.622148e-001
1.908894972200142e-005	-7.996945e+000	5.107997e+001	-1.565574e-001
1.935892620236368e-005	-7.996902e+000	5.338856e+001	-1.497868e-001
1.989887916308821e-005	-7.996816e+000	5.869409e+001	-1.362457e-001
2.000000000000000e-005	-7.996799e+000	5.980716e+001	-1.337097e-001
2.000052193291902e-005	-7.996799e+000	5.981977e+001	-1.336816e-001
2.000156579875705e-005	-7.996799e+000	5.983860e+001	-1.336395e-001
2.000365353043311e-005	-7.996799e+000	5.986223e+001	-1.335867e-001
2.000400752379712e-005	-7.996799e+000	5.986436e+001	-1.335820e-001
2.000471551052514e-005	-7.996799e+000	5.986613e+001	-1.335780e-001
2.000613148398119e-005	-7.996799e+000	5.986919e+001	-1.335712e-001
2.000896343089329e-005	-7.996798e+000	5.987971e+001	-1.335477e-001
2.001259584278677e-005	-7.996797e+000	5.990894e+001	-1.334825e-001
2.001715262267197e-005	-7.996797e+000	5.997245e+001	-1.333412e-001
2.002280916209668e-005	-7.996796e+000	6.007630e+001	-1.331107e-001
2.003095473586340e-005	-7.996794e+000	6.022258e+001	-1.327873e-001
2.004572509455555e-005	-7.996792e+000	6.041461e+001	-1.323652e-001
2.005957806865891e-005	-7.996790e+000	6.050829e+001	-1.321602e-001
2.007029013141659e-005	-7.996788e+000	6.053204e+001	-1.321083e-001
2.007899310673006e-005	-7.996787e+000	6.053572e+001	-1.321003e-001
2.008712782712579e-005	-7.996785e+000	6.053566e+001	-1.321004e-001
2.009534414598648e-005	-7.996784e+000	6.053501e+001	-1.321018e-001
2.010604038524330e-005	-7.996782e+000	6.053432e+001	-1.321033e-001
2.011814862306252e-005	-7.996780e+000	6.053391e+001	-1.321041e-001
2.013424326007820e-005	-7.996778e+000	6.053371e+001	-1.321045e-001
