time	V(n002)	V(n002)/V(n012)	V(n012)
Step Information: Temp=10  (Run: 1/8)
2.056227282101166e-005	-7.996709e+000	8.601742e+001	-9.296616e-002
2.057540082188475e-005	-7.996707e+000	8.601740e+001	-9.296615e-002
2.058639655497037e-005	-7.996706e+000	8.601739e+001	-9.296615e-002
2.059666477060317e-005	-7.996704e+000	8.601737e+001	-9.296615e-002
2.060921725897988e-005	-7.996702e+000	8.601737e+001	-9.296613e-002
2.062071467680332e-005	-7.996700e+000	8.601734e+001	-9.296613e-002
2.063688787835338e-005	-7.996697e+000	8.601733e+001	-9.296612e-002
2.065503166998143e-005	-7.996695e+000	8.601731e+001	-9.296611e-002
2.068034163081565e-005	-7.996690e+000	8.601727e+001	-9.296610e-002
2.069868494001927e-005	-7.996687e+000	8.601725e+001	-9.296609e-002
2.071217863345035e-005	-7.996686e+000	8.601724e+001	-9.296608e-002
2.072416795252146e-005	-7.996684e+000	8.601722e+001	-9.296608e-002
2.073802241310171e-005	-7.996681e+000	8.601720e+001	-9.296607e-002
2.075266948465521e-005	-7.996679e+000	8.601718e+001	-9.296606e-002
2.076910660887847e-005	-7.996676e+000	8.601717e+001	-9.296605e-002
2.078786455294909e-005	-7.996673e+000	8.601714e+001	-9.296604e-002
2.081569385901660e-005	-7.996669e+000	8.601711e+001	-9.296603e-002
2.083320186277665e-005	-7.996666e+000	8.601709e+001	-9.296601e-002
2.084804132253280e-005	-7.996664e+000	8.601707e+001	-9.296601e-002
2.086406340443396e-005	-7.996661e+000	8.601705e+001	-9.296601e-002
2.088175035066032e-005	-7.996658e+000	8.601703e+001	-9.296599e-002
2.090023933147142e-005	-7.996655e+000	8.601701e+001	-9.296598e-002
2.092211978867654e-005	-7.996652e+000	8.601698e+001	-9.296597e-002
2.095043193974138e-005	-7.996647e+000	8.601695e+001	-9.296595e-002
2.096970063008515e-005	-7.996644e+000	8.601692e+001	-9.296595e-002
2.098764009596903e-005	-7.996641e+000	8.601690e+001	-9.296593e-002
2.101002426809661e-005	-7.996638e+000	8.601687e+001	-9.296592e-002
2.103076518536432e-005	-7.996634e+000	8.601685e+001	-9.296591e-002
2.105787334244747e-005	-7.996630e+000	8.601681e+001	-9.296590e-002
2.109048272580324e-005	-7.996625e+000	8.601677e+001	-9.296588e-002
2.111395873464429e-005	-7.996621e+000	8.601675e+001	-9.296586e-002
2.113680598829234e-005	-7.996617e+000	8.601671e+001	-9.296586e-002
2.116354853957404e-005	-7.996613e+000	8.601668e+001	-9.296584e-002
2.119216131698015e-005	-7.996609e+000	8.601665e+001	-9.296583e-002
2.122919077042553e-005	-7.996603e+000	8.601660e+001	-9.296580e-002
2.125691228567328e-005	-7.996598e+000	8.601656e+001	-9.296580e-002
2.128598611534943e-005	-7.996593e+000	8.601653e+001	-9.296577e-002
2.131841251332617e-005	-7.996588e+000	8.601649e+001	-9.296576e-002
2.136083067112385e-005	-7.996582e+000	8.601644e+001	-9.296573e-002
2.138906895063404e-005	-7.996577e+000	8.601640e+001	-9.296572e-002
2.142165591964563e-005	-7.996572e+000	8.601637e+001	-9.296570e-002
2.146140255830898e-005	-7.996565e+000	8.601632e+001	-9.296568e-002
2.151383047238992e-005	-7.996557e+000	8.601625e+001	-9.296566e-002
2.155379880937770e-005	-7.996551e+000	8.601620e+001	-9.296563e-002
2.160349278603413e-005	-7.996543e+000	8.601614e+001	-9.296561e-002
2.165479362049329e-005	-7.996534e+000	8.601608e+001	-9.296558e-002
2.170135127875518e-005	-7.996527e+000	8.601603e+001	-9.296555e-002
2.176715083723910e-005	-7.996517e+000	8.601595e+001	-9.296551e-002
2.183242290384843e-005	-7.996506e+000	8.601586e+001	-9.296548e-002
2.189784497425246e-005	-7.996496e+000	8.601578e+001	-9.296545e-002
2.197487939532616e-005	-7.996483e+000	8.601568e+001	-9.296541e-002
2.205110677383233e-005	-7.996471e+000	8.601559e+001	-9.296536e-002
2.214604569862114e-005	-7.996456e+000	8.601547e+001	-9.296532e-002
2.224658461764107e-005	-7.996440e+000	8.601536e+001	-9.296526e-002
2.236318974981306e-005	-7.996421e+000	8.601521e+001	-9.296520e-002
2.250038209120264e-005	-7.996399e+000	8.601504e+001	-9.296513e-002
2.264920317636041e-005	-7.996376e+000	8.601486e+001	-9.296505e-002
2.289142760532747e-005	-7.996336e+000	8.601456e+001	-9.296492e-002
2.317176350203612e-005	-7.996292e+000	8.601422e+001	-9.296477e-002
2.345702668180543e-005	-7.996246e+000	8.601387e+001	-9.296462e-002
2.385867931133857e-005	-7.996182e+000	8.601337e+001	-9.296440e-002
2.439181601715156e-005	-7.996097e+000	8.601272e+001	-9.296411e-002
3.580702665775937e-005	-7.994270e+000	8.599871e+001	-9.295803e-002
4.689748963622238e-005	-7.992496e+000	8.598509e+001	-9.295211e-002
5.472823615776244e-005	-7.991243e+000	8.597548e+001	-9.294793e-002
6.593502435069861e-005	-7.989450e+000	8.596171e+001	-9.294195e-002
8.254542349030592e-005	-7.986792e+000	8.594132e+001	-9.293308e-002
1.094695520956628e-004	-7.982484e+000	8.590826e+001	-9.291870e-002
1.445670614492618e-004	-7.976869e+000	8.586516e+001	-9.289994e-002
1.806467884817405e-004	-7.971096e+000	8.582085e+001	-9.288064e-002
2.190320034400261e-004	-7.964954e+000	8.577370e+001	-9.286010e-002
2.545386232681387e-004	-7.959273e+000	8.573008e+001	-9.284108e-002
2.912919066913498e-004	-7.953393e+000	8.568492e+001	-9.282138e-002
3.267101186147657e-004	-7.947726e+000	8.564140e+001	-9.280238e-002
3.632459996482346e-004	-7.941880e+000	8.559648e+001	-9.278278e-002
3.986378397579419e-004	-7.936217e+000	8.555299e+001	-9.276377e-002
4.345023403711522e-004	-7.930479e+000	8.550890e+001	-9.274449e-002
4.692428328438963e-004	-7.924921e+000	8.546618e+001	-9.272581e-002
5.038494787998152e-004	-7.919384e+000	8.542363e+001	-9.270718e-002
5.369939861904201e-004	-7.914080e+000	8.538286e+001	-9.268933e-002
5.689223596179411e-004	-7.908972e+000	8.534359e+001	-9.267212e-002
5.942428070164334e-004	-7.904921e+000	8.531245e+001	-9.265847e-002
6.172332201903402e-004	-7.901242e+000	8.528416e+001	-9.264606e-002
6.402606581313359e-004	-7.897558e+000	8.525583e+001	-9.263363e-002
6.645328328054043e-004	-7.893674e+000	8.522596e+001	-9.262053e-002
6.994232318106702e-004	-7.888092e+000	8.518303e+001	-9.260168e-002
7.389378855624462e-004	-7.881769e+000	8.513440e+001	-9.258031e-002
7.893849228931369e-004	-7.873698e+000	8.507231e+001	-9.255300e-002
8.454704456885821e-004	-7.864724e+000	8.500326e+001	-9.252262e-002
9.166783579070829e-004	-7.853331e+000	8.491557e+001	-9.248399e-002
1.000057245443742e-003	-7.839990e+000	8.481287e+001	-9.243868e-002
1.253229328467475e-003	-7.799483e+000	8.450087e+001	-9.230062e-002
1.259865412055708e-002	-5.984215e+000	7.018410e+001	-8.526453e-002
2.080177912055710e-002	-4.671715e+000	5.934799e+001	-7.871732e-002
2.695412287055711e-002	-3.687340e+000	5.087751e+001	-7.247485e-002
3.164162287055711e-002	-2.937340e+000	4.418238e+001	-6.648216e-002
3.515724787055708e-002	-2.374840e+000	3.900673e+001	-6.088283e-002
3.779396662055706e-002	-1.952965e+000	3.504139e+001	-5.573309e-002
3.984474787055704e-002	-1.624840e+000	3.192628e+001	-5.089349e-002
4.160256037055702e-002	-1.343590e+000	2.927169e+001	-4.590067e-002
4.306740412055701e-002	-1.109215e+000	2.713310e+001	-4.088052e-002
4.394631037055700e-002	-9.685903e-001	2.593597e+001	-3.734545e-002
4.482521662055699e-002	-8.279653e-001	2.488012e+001	-3.327819e-002
4.541115412055698e-002	-7.342153e-001	2.432353e+001	-3.018538e-002
4.599709162055698e-002	-6.404653e-001	2.398645e+001	-2.670112e-002
4.658302912055697e-002	-5.467153e-001	2.406494e+001	-2.271833e-002
4.687599787055697e-002	-4.998403e-001	2.438943e+001	-2.049414e-002
4.716896662055697e-002	-4.529653e-001	2.505063e+001	-1.808199e-002
4.746193537055696e-002	-4.060903e-001	2.628429e+001	-1.544993e-002
4.775490412055696e-002	-3.592153e-001	2.860513e+001	-1.255772e-002
4.804787287055696e-002	-3.123403e-001	3.339076e+001	-9.354093e-003
4.834084162055696e-002	-2.654653e-001	4.599321e+001	-5.771837e-003
4.863381037055695e-002	-2.185903e-001	1.268349e+002	-1.723424e-003
4.892677912055695e-002	-1.717153e-001	-5.912753e+001	2.904152e-003
4.921974787055695e-002	-1.248403e-001	-1.510415e+001	8.265302e-003
4.951271662055694e-002	-7.796533e-002	-5.350752e+000	1.457091e-002
4.980568537055694e-002	-3.109034e-002	-1.406928e+000	2.209803e-002
5.009865412055694e-002	1.578466e-002	5.063364e-001	3.117426e-002
5.039162287055694e-002	6.265966e-002	1.487655e+000	4.211976e-002
5.068459162055693e-002	1.095347e-001	1.986282e+000	5.514557e-002
5.097756037055693e-002	1.564097e-001	2.227794e+000	7.020832e-002
5.127052912055693e-002	2.032847e-001	2.337597e+000	8.696307e-002
5.156349787055693e-002	2.501597e-001	2.384653e+000	1.049040e-001
5.185646662055692e-002	2.970346e-001	2.403966e+000	1.235602e-001
5.214943537055692e-002	3.439095e-001	2.411695e+000	1.426007e-001
5.244240412055692e-002	3.907835e-001	2.414740e+000	1.618326e-001
5.273537287055691e-002	4.376526e-001	2.415909e+000	1.811544e-001
5.302834162055691e-002	4.845021e-001	2.416345e+000	2.005104e-001
5.322619782692379e-002	5.161085e-001	2.416454e+000	2.135810e-001
5.333598410939919e-002	5.336079e-001	2.416474e+000	2.208209e-001
5.345269831057248e-002	5.521521e-001	2.416477e+000	2.284947e-001
5.356065925496050e-002	5.692301e-001	2.416470e+000	2.355626e-001
5.368775638691163e-002	5.892267e-001	2.416456e+000	2.438392e-001
5.380253653253403e-002	6.071697e-001	2.416439e+000	2.512663e-001
5.398983124735000e-002	6.362382e-001	2.416409e+000	2.632991e-001
5.428279999735000e-002	6.814232e-001	2.416362e+000	2.820038e-001
5.457416886321374e-002	7.261513e-001	2.416320e+000	3.005196e-001
5.486713761321374e-002	7.709947e-001	2.416281e+000	3.190832e-001
5.516010636321374e-002	8.157804e-001	2.416246e+000	3.376231e-001
5.545307511321374e-002	8.605623e-001	2.416215e+000	3.561613e-001
5.574604386321373e-002	9.054295e-001	2.416189e+000	3.747346e-001
5.603901261321373e-002	9.506305e-001	2.416171e+000	3.934451e-001
5.621937409250179e-002	9.789134e-001	2.416164e+000	4.051520e-001
5.636108692362354e-002	1.001469e+000	2.416155e+000	4.144888e-001
5.652375664615557e-002	1.027486e+000	2.416142e+000	4.252588e-001
5.670876515447049e-002	1.057086e+000	2.416129e+000	4.375124e-001
5.691175886999051e-002	1.089565e+000	2.416115e+000	4.509577e-001
5.866122132633120e-002	1.369479e+000	2.416021e+000	5.668325e-001
6.393465882633115e-002	2.213229e+000	2.415888e+000	9.161138e-001
6.569247132633113e-002	2.494478e+000	2.415865e+000	1.032540e+000
6.627840882633113e-002	2.588228e+000	2.415859e+000	1.071349e+000
6.774325257633111e-002	2.822603e+000	2.415845e+000	1.168371e+000
6.862215882633110e-002	2.963228e+000	2.415837e+000	1.226584e+000
6.891512757633110e-002	3.010103e+000	2.415835e+000	1.245989e+000
6.920809632633110e-002	3.056978e+000	2.415833e+000	1.265393e+000
6.950106507633110e-002	3.103853e+000	2.415831e+000	1.284797e+000
6.979403382633109e-002	3.150728e+000	2.415829e+000	1.304202e+000
7.008700257633109e-002	3.197603e+000	2.415826e+000	1.323606e+000
7.037997132633109e-002	3.244478e+000	2.415824e+000	1.343011e+000
7.055938262707477e-002	3.273184e+000	2.415823e+000	1.354894e+000
7.071384286912100e-002	3.297897e+000	2.415823e+000	1.365124e+000
7.086454736894803e-002	3.322010e+000	2.415822e+000	1.375106e+000
7.114913859878326e-002	3.367545e+000	2.415820e+000	1.393955e+000
7.142714637907105e-002	3.412026e+000	2.415818e+000	1.412369e+000
7.172011512907105e-002	3.458901e+000	2.415816e+000	1.431773e+000
7.201308387907104e-002	3.505775e+000	2.415815e+000	1.451177e+000
7.230605262907104e-002	3.552650e+000	2.415813e+000	1.470582e+000
7.289199012907104e-002	3.646400e+000	2.415810e+000	1.509390e+000
7.377089637907103e-002	3.787025e+000	2.415806e+000	1.567603e+000
7.523574012907101e-002	4.021400e+000	2.415800e+000	1.664625e+000
7.757949012907099e-002	4.396400e+000	2.415791e+000	1.819859e+000
8.138808387907096e-002	5.005775e+000	2.415781e+000	2.072115e+000
8.754042762907090e-002	5.990149e+000	2.415769e+000	2.479604e+000
9.838027137907079e-002	7.724524e+000	2.415759e+000	3.197556e+000
9.970703125000001e-002	7.936806e+000	2.415759e+000	3.285430e+000
1.000000000000000e-001	7.983684e+000	2.415760e+000	3.304834e+000
1.000292968750000e-001	7.983682e+000	2.415722e+000	3.304884e+000
1.000878906250000e-001	7.983681e+000	2.415702e+000	3.304911e+000
1.002050781250000e-001	7.983681e+000	2.415702e+000	3.304912e+000
1.003968065226626e-001	7.983681e+000	2.415702e+000	3.304912e+000
1.006897752726626e-001	7.983681e+000	2.415702e+000	3.304911e+000
1.009827440226626e-001	7.983681e+000	2.415702e+000	3.304911e+000
1.554749315226635e-001	7.983681e+000	2.415702e+000	3.304912e+000
2.000000000000000e-001	7.983681e+000	2.415702e+000	3.304911e+000
2.000286787227335e-001	7.979092e+000	2.415665e+000	3.303063e+000
2.000860361682005e-001	7.969915e+000	2.415645e+000	3.299291e+000
2.002007510591344e-001	7.951560e+000	2.415645e+000	3.291693e+000
2.004301808410022e-001	7.914852e+000	2.415645e+000	3.276496e+000
2.007231495910022e-001	7.867977e+000	2.415645e+000	3.257092e+000
2.045317433410024e-001	7.258602e+000	2.415643e+000	3.004832e+000
2.139067433410027e-001	5.758603e+000	2.415633e+000	2.383890e+000
2.194731495910030e-001	4.867978e+000	2.415621e+000	2.015208e+000
2.229887745910031e-001	4.305478e+000	2.415610e+000	1.782356e+000
2.253325245910032e-001	3.930478e+000	2.415601e+000	1.627122e+000
2.267973683410032e-001	3.696103e+000	2.415595e+000	1.530101e+000
2.276762745910033e-001	3.555478e+000	2.415590e+000	1.471888e+000
2.282622120910033e-001	3.461728e+000	2.415587e+000	1.433079e+000
2.285551808410033e-001	3.414853e+000	2.415585e+000	1.413675e+000
2.288481495910033e-001	3.367978e+000	2.415584e+000	1.394271e+000
2.291411183410033e-001	3.321103e+000	2.415582e+000	1.374867e+000
2.294340870910033e-001	3.274229e+000	2.415580e+000	1.355463e+000
2.297270558410033e-001	3.227354e+000	2.415578e+000	1.336058e+000
2.300200245910034e-001	3.180479e+000	2.415576e+000	1.316654e+000
2.303129933410034e-001	3.133604e+000	2.415574e+000	1.297250e+000
2.305614109181978e-001	3.093857e+000	2.415572e+000	1.280797e+000
2.308254547605006e-001	3.051610e+000	2.415571e+000	1.263308e+000
2.311184235105006e-001	3.004735e+000	2.415568e+000	1.243904e+000
2.314113922605006e-001	2.957860e+000	2.415566e+000	1.224500e+000
2.317043610105007e-001	2.910985e+000	2.415564e+000	1.205096e+000
2.322902985105007e-001	2.817235e+000	2.415559e+000	1.166287e+000
2.337551422605007e-001	2.582860e+000	2.415544e+000	1.069266e+000
2.343410797605008e-001	2.489110e+000	2.415538e+000	1.030458e+000
2.349270172605008e-001	2.395360e+000	2.415531e+000	9.916497e-001
2.396145172605010e-001	1.645361e+000	2.415442e+000	6.811842e-001
2.428371735105011e-001	1.129736e+000	2.415305e+000	4.677405e-001
2.431301422605011e-001	1.082862e+000	2.415286e+000	4.483368e-001
2.434231110105011e-001	1.035993e+000	2.415265e+000	4.289356e-001
2.437160797605011e-001	9.892353e-001	2.415244e+000	4.095798e-001
2.439332688970051e-001	9.549069e-001	2.415234e+000	3.953682e-001
2.440753561450458e-001	9.328146e-001	2.415228e+000	3.862221e-001
2.442105322083270e-001	9.120365e-001	2.415218e+000	3.776208e-001
2.443559665693816e-001	8.897602e-001	2.415206e+000	3.683994e-001
2.445398681905282e-001	8.616344e-001	2.415188e+000	3.567567e-001
2.447745621196687e-001	8.257645e-001	2.415163e+000	3.419085e-001
2.450564554943341e-001	7.826785e-001	2.415128e+000	3.240733e-001
2.453494242443341e-001	7.378555e-001	2.415086e+000	3.055193e-001
2.456423929943341e-001	6.929246e-001	2.415035e+000	2.869212e-001
2.459353617443341e-001	6.477764e-001	2.414969e+000	2.682339e-001
2.462283304943342e-001	6.022624e-001	2.414876e+000	2.493968e-001
2.464722096807279e-001	5.639536e-001	2.414765e+000	2.335439e-001
2.467352835235453e-001	5.222332e-001	2.414593e+000	2.162821e-001
2.468630203211866e-001	5.018690e-001	2.414476e+000	2.078584e-001
2.469883227563285e-001	4.818462e-001	2.414319e+000	1.995786e-001
2.471166505179485e-001	4.613255e-001	2.414094e+000	1.910967e-001
2.472976420202386e-001	4.323734e-001	2.413608e+000	1.791399e-001
2.475116931865068e-001	3.981279e-001	2.412570e+000	1.650224e-001
2.478009221027715e-001	3.518522e-001	2.409618e+000	1.460199e-001
2.480938908527715e-001	3.049774e-001	2.402625e+000	1.269351e-001
2.483868596027715e-001	2.581024e-001	2.385667e+000	1.081888e-001
2.486798283527715e-001	2.112274e-001	2.344789e+000	9.008377e-002
2.489727971027715e-001	1.643525e-001	2.249241e+000	7.307019e-002
2.492657658527715e-001	1.174775e-001	2.037313e+000	5.766294e-002
2.495587346027715e-001	7.060246e-002	1.595441e+000	4.425263e-002
2.498517033527715e-001	2.372747e-002	7.202240e-001	3.294456e-002
2.501446721027715e-001	-2.314753e-002	-9.823523e-001	2.356337e-002
2.504376408527715e-001	-7.002253e-002	-4.435134e+000	1.578814e-002
2.507306096027716e-001	-1.168975e-001	-1.259034e+001	9.284701e-003
2.510235783527716e-001	-1.637725e-001	-4.343893e+001	3.770178e-003
2.513165471027716e-001	-2.106475e-001	2.158431e+002	-9.759290e-004
2.516095158527716e-001	-2.575225e-001	5.032332e+001	-5.117360e-003
2.519024846027716e-001	-3.043975e-001	3.469606e+001	-8.773259e-003
2.521954533527716e-001	-3.512725e-001	2.918506e+001	-1.203604e-002
2.524884221027716e-001	-3.981475e-001	2.658334e+001	-1.497733e-002
2.527813908527716e-001	-4.450225e-001	2.521275e+001	-1.765069e-002
2.530743596027716e-001	-4.918975e-001	2.447504e+001	-2.009792e-002
2.533673283527717e-001	-5.387725e-001	2.410374e+001	-2.235224e-002
2.536602971027717e-001	-5.856475e-001	2.396234e+001	-2.444033e-002
2.542462346027717e-001	-6.793975e-001	2.409138e+001	-2.820085e-002
2.548321721027717e-001	-7.731475e-001	2.453516e+001	-3.151181e-002
2.557110783527717e-001	-9.137725e-001	2.550211e+001	-3.583124e-002
2.565899846027718e-001	-1.054397e+000	2.665519e+001	-3.955693e-002
2.577618596027718e-001	-1.241897e+000	2.832986e+001	-4.383705e-002
2.592267033527719e-001	-1.476272e+000	3.051837e+001	-4.837323e-002
2.612774846027720e-001	-1.804397e+000	3.363225e+001	-5.365081e-002
2.639142033527721e-001	-2.226272e+000	3.761758e+001	-5.918171e-002
2.671368596027722e-001	-2.741897e+000	4.239933e+001	-6.466842e-002
2.715313908527723e-001	-3.445022e+000	4.873892e+001	-7.068319e-002
2.773907658527726e-001	-4.382522e+000	5.689328e+001	-7.703058e-002
2.853009221027729e-001	-5.648147e+000	6.745314e+001	-8.373438e-002
2.958477971027733e-001	-7.335647e+000	8.090616e+001	-9.066859e-002
2.993634221027734e-001	-7.898147e+000	8.526048e+001	-9.263549e-002
2.996563908527734e-001	-7.945022e+000	8.562057e+001	-9.279338e-002
2.998083120444532e-001	-7.969329e+000	8.580725e+001	-9.287478e-002
3.000000000000000e-001	-7.999999e+000	8.604257e+001	-9.297723e-002
Step Information: Temp=40  (Run: 4/8)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
1.000000013351432e-010	-7.426363e+000	8.833313e+003	-8.407223e-004
1.125000015020361e-010	-7.870802e+000	8.397667e+003	-9.372605e-004
2.375000015020361e-010	-7.976972e+000	4.384256e+003	-1.819459e-003
2.531250015020361e-010	-7.985536e+000	4.140206e+003	-1.928777e-003
2.689941421270361e-010	-7.991059e+000	3.918847e+003	-2.039135e-003
2.748535171270360e-010	-7.992686e+000	3.843010e+003	-2.079798e-003
2.787902847051610e-010	-7.993638e+000	3.793688e+003	-2.107089e-003
2.793095603704443e-010	-7.993752e+000	3.787276e+003	-2.110686e-003
2.804104794242248e-010	-7.993987e+000	3.773755e+003	-2.118311e-003
2.818768474242248e-010	-7.994287e+000	3.755893e+003	-2.128465e-003
2.834497114242248e-010	-7.994588e+000	3.736922e+003	-2.139351e-003
2.855468634242248e-010	-7.994961e+000	3.711922e+003	-2.153860e-003
2.897411674242248e-010	-7.995615e+000	3.662913e+003	-2.182857e-003
2.981297754242248e-010	-7.996765e+000	3.568688e+003	-2.240813e-003
2.998337114242248e-010	-7.996953e+000	3.550138e+003	-2.252575e-003
3.035037274242248e-010	-7.997319e+000	3.510833e+003	-2.277898e-003
3.071737434242248e-010	-7.997641e+000	3.472391e+003	-2.303209e-003
3.110075994242247e-010	-7.997937e+000	3.433124e+003	-2.329638e-003
3.141123674242247e-010	-7.998148e+000	3.401972e+003	-2.351033e-003
3.182411354242247e-010	-7.998397e+000	3.361414e+003	-2.379474e-003
3.211247194242247e-010	-7.998549e+000	3.333658e+003	-2.399331e-003
3.237461594242247e-010	-7.998676e+000	3.308823e+003	-2.417378e-003
3.247947354242247e-010	-7.998723e+000	3.298992e+003	-2.424596e-003
3.268918874242247e-010	-7.998811e+000	3.279507e+003	-2.439029e-003
3.310861914242247e-010	-7.998965e+000	3.241223e+003	-2.467885e-003
3.394747994242247e-010	-7.999207e+000	3.167297e+003	-2.525563e-003
3.562520154242247e-010	-7.999518e+000	3.029202e+003	-2.640800e-003
3.898064474242247e-010	-7.999806e+000	2.786564e+003	-2.870850e-003
4.562789615867127e-010	-7.999998e+000	2.405450e+003	-3.325780e-003
4.648804753857252e-010	-8.000004e+000	2.363686e+003	-3.384546e-003
4.820835029837502e-010	-8.000002e+000	2.284485e+003	-3.501884e-003
5.164895581798003e-010	-7.999999e+000	2.141125e+003	-3.736354e-003
5.250910719788128e-010	-7.999998e+000	2.108086e+003	-3.794910e-003
5.422940995768378e-010	-7.999998e+000	2.045051e+003	-3.911881e-003
5.767001547728879e-010	-7.999998e+000	1.929748e+003	-4.145618e-003
5.853016685719004e-010	-7.999998e+000	1.902949e+003	-4.203999e-003
5.912152093087215e-010	-7.999998e+000	1.884966e+003	-4.244108e-003
5.955159662082277e-010	-7.999998e+000	1.872103e+003	-4.273269e-003
6.041174800072402e-010	-7.999998e+000	1.846907e+003	-4.331566e-003
6.213205076052653e-010	-7.999998e+000	1.798535e+003	-4.448063e-003
6.557265628013153e-010	-7.999998e+000	1.709157e+003	-4.680668e-003
7.245386731934154e-010	-7.999998e+000	1.554899e+003	-5.145028e-003
7.718469990879842e-010	-7.999998e+000	1.464322e+003	-5.463278e-003
8.294347219664802e-010	-7.999998e+000	1.367601e+003	-5.849658e-003
8.896453185595677e-010	-7.999998e+000	1.279558e+003	-6.252158e-003
9.584574289516676e-010	-7.999998e+000	1.192205e+003	-6.710256e-003
1.096081649735868e-009	-7.999998e+000	1.049715e+003	-7.621111e-003
1.311194962426556e-009	-7.999998e+000	8.856430e+002	-9.032982e-003
1.576233910287770e-009	-7.999998e+000	7.436865e+002	-1.075722e-002
1.726173539685927e-009	-7.999998e+000	6.825749e+002	-1.172032e-002
1.883708576759873e-009	-7.999998e+000	6.287184e+002	-1.272429e-002
1.983150403510982e-009	-7.999998e+000	5.991032e+002	-1.335329e-002
2.115739505845794e-009	-7.999998e+000	5.639411e+002	-1.418588e-002
2.380917710515419e-009	-7.999997e+000	5.053490e+002	-1.583064e-002
2.911274119854668e-009	-7.999997e+000	4.196245e+002	-1.906466e-002
3.359530169783755e-009	-7.999997e+000	3.679282e+002	-2.174336e-002
3.758690425745276e-009	-7.999997e+000	3.322640e+002	-2.407723e-002
4.163780455806369e-009	-7.999997e+000	3.029325e+002	-2.640852e-002
4.209792067131137e-009	-7.999997e+000	2.999574e+002	-2.667044e-002
4.264430855579300e-009	-7.999997e+000	2.965230e+002	-2.697935e-002
4.334886135420352e-009	-7.999997e+000	2.922198e+002	-2.737664e-002
4.403802452675591e-009	-7.999997e+000	2.881437e+002	-2.776391e-002
4.458487578500882e-009	-7.999997e+000	2.849985e+002	-2.807031e-002
4.498747738410054e-009	-7.999997e+000	2.827322e+002	-2.829531e-002
4.544759349734822e-009	-7.999997e+000	2.801924e+002	-2.855180e-002
4.636782572384359e-009	-7.999997e+000	2.752669e+002	-2.906270e-002
4.826359978669758e-009	-7.999997e+000	2.656833e+002	-3.011103e-002
4.887546234580962e-009	-7.999997e+000	2.627514e+002	-3.044702e-002
4.938115020741635e-009	-7.999997e+000	2.603840e+002	-3.072385e-002
5.005540068955867e-009	-7.999997e+000	2.572987e+002	-3.109225e-002
5.013986847428307e-009	-7.999997e+000	2.569181e+002	-3.113832e-002
5.013987040332918e-009	-7.999997e+000	2.569181e+002	-3.113832e-002
5.013987219146852e-009	-7.999997e+000	2.569181e+002	-3.113832e-002
5.013987934402589e-009	-7.999997e+000	2.569181e+002	-3.113832e-002
5.013989960960511e-009	-7.999997e+000	2.569180e+002	-3.113833e-002
5.013990452698830e-009	-7.999997e+000	2.569180e+002	-3.113833e-002
5.013990542105797e-009	-7.999997e+000	2.569179e+002	-3.113834e-002
5.030367871932151e-009	-7.999997e+000	2.561838e+002	-3.122757e-002
5.060641309432152e-009	-7.999997e+000	2.548390e+002	-3.139236e-002
5.099581739119652e-009	-7.999997e+000	2.531327e+002	-3.160397e-002
5.134737989119652e-009	-7.999997e+000	2.516143e+002	-3.179468e-002
5.162081739119652e-009	-7.999997e+000	2.504476e+002	-3.194280e-002
5.177706739119653e-009	-7.999997e+000	2.497865e+002	-3.202733e-002
5.208956739119653e-009	-7.999997e+000	2.484767e+002	-3.219617e-002
5.271456739119652e-009	-7.999997e+000	2.459015e+002	-3.253334e-002
5.339386960677271e-009	-7.999997e+000	2.431708e+002	-3.289868e-002
5.422394773177271e-009	-7.999997e+000	2.399267e+002	-3.334350e-002
5.517243405989771e-009	-7.999997e+000	2.363389e+002	-3.384968e-002
5.622590085677272e-009	-7.999997e+000	2.324954e+002	-3.440927e-002
5.724167844466335e-009	-7.999997e+000	2.289226e+002	-3.494630e-002
5.878203412703640e-009	-7.999997e+000	2.237390e+002	-3.575594e-002
5.960722943953640e-009	-7.999997e+000	2.210726e+002	-3.618720e-002
6.023222943953640e-009	-7.999997e+000	2.191030e+002	-3.651250e-002
6.148222943953640e-009	-7.999997e+000	2.152872e+002	-3.715965e-002
6.406035443953640e-009	-7.999997e+000	2.078596e+002	-3.848750e-002
6.539336225203640e-009	-7.999997e+000	2.042531e+002	-3.916708e-002
6.648711225203640e-009	-7.999997e+000	2.014036e+002	-3.972121e-002
6.773711225203640e-009	-7.999997e+000	1.982632e+002	-4.035039e-002
7.023711225203640e-009	-7.999997e+000	1.923271e+002	-4.159578e-002
7.523711225203640e-009	-7.999997e+000	1.816676e+002	-4.403646e-002
8.523711225203640e-009	-7.999996e+000	1.640092e+002	-4.877772e-002
9.493045547254654e-009	-7.999996e+000	1.503907e+002	-5.319477e-002
1.082443979524916e-008	-7.999996e+000	1.356448e+002	-5.897755e-002
1.223018242306032e-008	-7.999996e+000	1.235615e+002	-6.474505e-002
1.444260708867215e-008	-7.999995e+000	1.092773e+002	-7.320821e-002
1.720059740065646e-008	-7.999995e+000	9.624663e+001	-8.311974e-002
1.782383446335149e-008	-7.999995e+000	9.384819e+001	-8.524399e-002
1.800277166689869e-008	-7.999995e+000	9.320108e+001	-8.583586e-002
